Peptide,Pat27P_641039315_A1,Pat27P_641039315_A2,Pat27P_641039315_A3,Pat27R_641039315_A4,Pat27R_641039318_A1,Pat27R_641039318_A2,Pat27P_641039318_A3,Pat27P_641039318_A4,Pat27P_641039319_A1,Pat27R_641039319_A2,Pat27R_641039319_A3,Pat27R_641039319_A4,Pat31P_641039320_A1,Pat31P_641039320_A2,Pat31P_641039320_A3,Pat31R_641039320_A4,Pat31R_641039321_A1,Pat31R_641039321_A2,Pat31P_641039321_A3,Pat31P_641039321_A4,Pat31P_641039322_A1,Pat31R_641039322_A2,Pat31R_641039322_A3,Pat31R_641039322_A4
KIT_930_942_C942S,8.1240237434363,9.225639446241802,8.411630897835595,9.219351197897147,9.726828647103735,7.799800889721321,8.17351215316631,9.088063172089528,8.815594761588969,9.246494135242328,9.494874448304913,7.625777754484836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD28_203_215,6.83336749060163,7.434470874193706,7.183096953233787,7.067713389943579,7.349229061026534,6.7417213626763175,7.416737788268684,7.6726921865188,7.411950608649288,7.308939992109847,7.201707828461363,6.730486158673334,6.940078081109329,7.734581818034065,7.627705939074716,6.1924324008518825,5.6362142004448526,6.026131912965726,7.261119182399192,7.561522121125133,7.375367353848823,6.180472166210551,6.6702888069036526,6.56956904659778
MK08_181_191,7.439184027816735,7.732279440496384,7.348561146643823,7.477567365587366,7.883565488677722,7.246135568062432,7.53740156967167,7.971001207776614,7.997232749349793,7.961640799722326,7.873850333844511,7.246494135242329,7.4023283294874895,8.684252411260587,8.415303301560652,6.453231802302367,6.210924002902972,5.931183508910463,7.818250547704151,8.32005545960765,7.873153884378469,6.126168725307375,6.8480914196435805,6.540621545736924
VGFR3_1061_1073,7.0758070719899155,7.683325697277245,7.036536509056691,7.063242433991819,7.534174390806981,5.586096249338159,7.127726711464067,7.557192733938293,7.58467892429943,7.480313903776589,7.500898235932682,5.557481764299049,7.642766952244019,8.612764199800239,8.21989909145683,5.348895142487632,5.935637649654074,5.785807141389238,7.432266122037463,8.287668825834194,7.77813913426475,5.438242628082914,5.963823064608076,5.139358285146463
VINC_815_827,5.410351345609023,6.451988635451736,5.240746338632009,6.386472600304108,6.59005736784392,4.817043978226038,5.35821577046411,6.074595910558024,5.379296621028184,6.201337954073774,6.500898235932682,4.2522191230759585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZBT16_621_633,5.516443380557312,6.129283016944966,5.639494296683629,5.2706699751821295,6.498491738225587,4.310998534729103,5.565551194274936,6.025296294615756,6.385170528879182,6.095446785483036,6.112857469031855,5.0681191542665704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKT1_170_182,5.800533656201591,6.127726711464067,5.757908854138706,6.240026251249509,5.097038285965323,5.676156681678035,5.932075437866779,6.077017217488709,5.751859809465901,5.848563892233653,5.896875001297039,5.978575563497989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKT1_309_321_C310S,6.221906256195911,6.590622355139525,5.9820249256692986,7.674292218151443,8.046042913870359,5.693092401216027,5.864536582704882,6.5505290036572825,6.610815928010718,8.009326888464539,7.663323134864243,5.885869009909381,7.587229107693101,8.742992571711678,8.315961253125549,5.81026847748922,6.618039141840914,5.695195455583901,7.366487178518009,8.08144575325288,7.59878990378376,5.133166451432195,6.320566419429137,5.319203457550827
CD28_185_197,5.204294297405187,5.403936506045594,5.130060540564373,5.234975550774061,5.783832199204181,5.015230939549301,5.808326761124929,5.540036629839641,5.485183765078708,5.269259026374423,5.6119295483214255,5.031967728658636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VGFR2_1046_1058,6.213860787715332,6.940521373489799,6.996593398556751,6.756902439698947,7,5.888628389215791,6.233529239834997,6.910515459427272,7.034046240818893,6.657402721612673,6.579849577327504,5.435729221452626,7.441378241229646,8.187772228052205,7.525631608074264,6.207981227704388,6.044394119358453,6.180472166210551,7.4077888315412,8.0836549338126,7.554878404120333,6.227002837467121,6.370769642110394,5.163863248655112
CDK4_11_23,6.78432618826598,8.004246971100185,6.955951414059405,8.084457434203694,8.844898176047504,6.248643668852131,6.538280457935762,7.92582032414337,7.497889486060344,8.23750311124693,8.613598368682045,5.960329854569979,9.562602440952633,11.053849057299932,10.386106511478063,6.281208334976058,6.795641501493814,6.097038285965324,9.54339666233818,10.6098059665644,9.605025186459908,6.1691686737495575,6.796131464154624,6.173700703782913
VGFR2_989_1001,8.592598070069492,9.876285262761565,8.9405213734898,10.299424039206862,10.75012232658734,8.749458371636301,8.62163723205732,9.806321625234553,9.240206306793066,10.267890852563466,10.562314434754962,8.541790666579583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPT2A_501_513,5.9533179572146055,6.422461514254649,6.396847081259275,6.3555588727686425,5.527108115255531,5.948918151910955,6.182722275906427,5.778882983232447,4.543542573341176,5.5689957523160905,5.654703572011717,5.935637649654074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MK03_199_208,6.2522191230759585,6.4007183582893985,5.465604905938016,6.698868440032363,7.071361166958723,4.944504887408296,5.364836686356654,6.2572099189037,6.627981183765218,6.9655665029361264,7.011438252870196,5.079434467494405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GSK3B_210_222_C218S,6.627430641861614,7.377333325137684,6.7867935995752875,6.766435148969646,7.1366526272104425,5.873850333844511,6.9050747425797585,7.179345793967866,7.2522191230759585,6.794170614323865,7.003822836144643,5.856102485694342,7.1366526272104425,8.325835767998946,7.556614499445226,5.400073866413195,5.7376459502462005,5.398784018279991,7.249359468936718,7.879409859186412,7.570428561094987,5.016913382936346,5.753878977102553,5.195407030855994
MAPK3_198_210_C203S,5.213127151777382,6.352897073045129,5.955951414059405,6.68940466311672,7.374055216386032,6.021110927477004,5.552850315567404,6.653622496621386,6.374711434291769,6.940521373489799,6.952878580009782,5.709831617760404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARAF_297_307,6.791715798280014,7.377333325137684,7.127726711464067,7.128115945255956,7.495779621423107,6.366157231108706,6.741212565266392,7.473897162104723,7.370769642110394,7.264309810402689,7.368465279889452,6.2057702003890345,8.052619312908762,9.144754425707406,8.59146942143701,6.668149103076669,7.027801699079083,6.517037938587935,8.177090407827096,8.90632338701427,8.356057413938457,6.497286982380303,6.886789389552009,6.276300011754996
ZAP70_485_497,6.585529486399858,7.47878869479545,6.756398969081068,7.77515989718973,8.158347698309761,6.016913382936346,6.317156597371742,7.511379719801004,7.026131912965726,7.593443977476247,8.000425260147779,5.678284550855655,8.713467574783488,10.12070248586614,9.439340868067026,6.3555588727686425,6.600193440270457,6.026131912965726,8.674825167932491,9.754950511577183,8.847618792271332,6.372741884442,6.6378551807630695,5.937415462621977
PDPK1_2_14,9.574290051985605,10.480885441692957,9.926044188685816,9.775905283432552,10.224911777080225,8.94979918707781,9.73987611770358,10.270846246798316,10.240656347362236,10.065886036892572,10.095148183590034,8.747179632066723,9.620945988193352,11.01415209226586,10.495892728141296,7.033215195265448,7.493666666701606,6.932966815739367,9.750722784548865,10.597560688269906,9.801021960501696,6.81026847748922,7.599070720337618,6.926715573964768
FAK1_569_581,6.517037938587935,7.227002837467121,6.646032200806994,6.6590197907611115,7.442004546879113,4.888628389215791,6.57414721796332,7.3717561002964445,7.160061678495255,7.083855600763461,7.229544392242012,5.419284470379029,7.897788388501266,9.319970282040636,8.761927505876098,5.929397995018088,6.133941885495952,5.637308394688346,7.935637649654074,8.700832270419843,8.13877892831883,5.453231802302367,6.381257248792076,5.94803657837855
AKT1_320_332,5.916837137953058,5.932966815739367,5.030302760163526,6.945830284874864,6.936526829984772,5.165381076297364,5.045218752156492,5.8092979459753975,6.3495629022963085,6.8146278077720135,6.893673584454341,5.253646827339815,7.356555782890694,8.661576449153182,8.166328908301033,5.620807699667878,5.751859809465901,5.133166451432195,7.385170528879182,8.3139097845383,7.807354922057605,5.405221757837402,5.848563892233653,4.956828165858426
MK12_180_189_M182B,5.596260092055542,6.240026251249509,5.625226370934883,6.250790004543158,6.729460424509337,4.706707773073526,5.6590197907611115,6.213860787715332,6.387123195598511,6.657941946078262,6.741212565266392,5.4900372433009155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLCG1_777_789,3.986325063102924,4.901436165516411,4.888628389215791,5.148596492001801,5.242185436048982,3.416737788268683,4.16082279433506,4.828585600108729,5.7243207858676195,5.100216029630908,5.647118976783726,4.505699222196503,4.625226370934884,6.074595910558024,5.465604905938016,5.100216029630908,4.72329065726913,4.644944605549389,5.126947928697037,4.783832199204181,4.274894561043856,3.1362656900910815,4.706707773073526,4.698344300138899
SHC1_309_321,5.4815329110657505,6.105760294091543,5.841935153767749,6.145523657952178,5.632926629616466,5.884026487256782,5.768933322824842,6.052619312908762,6.101802280522859,6.148596492001801,6.077823417588419,5.483967839982805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STAT2_684_696,6.234975550774061,6.662785918309576,6.7376459502462005,6.507495481039327,6.06079787812726,6.719162771646453,6.321247417808971,6.654703572011717,6.57643086710004,6.458812834565667,6.545875144651066,6.8290645030312644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_654_666,7.507794640198696,8.467605550082999,7.6119295483214255,8.50659763117679,9.24989608603083,7.233890953523964,7.513168924297656,8.550819371986911,8.297911213768828,8.736370019287568,9.034876807935031,6.881258283578781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAXI_24_36,8.82426830499395,10.00254968262102,9.305502546974251,10.44399908350348,10.794231931239144,9.32846324258282,8.69203972328469,9.728818970121068,9.476956313040796,10.586414955672662,10.705338961176112,9.235878759368571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPOR_419_431,5.567848479857309,7.122266383082575,6.118353456786708,7.271374932460212,7.668149103076669,4.5128708775987585,5.921335722954115,6.963823064608076,6.490642781627072,7.229544392242012,7.641949484071676,4.775905283432552,8.778263135729512,10.288800795324114,9.596752347442164,5.906890595608519,6.457574469647667,5.70462144582506,8.864302966796204,9.78074092945303,8.978575563497989,5.677221008573145,6.279807660069055,5.757908854138706
BTLA_252_262,7.767684776627584,8.325496390194301,7.856337433181368,7.757657316339988,8.31544865939449,6.573004036413102,7.760421822969325,8.313054144254107,8.494270683893133,8.069741071290562,8.179533583755425,6.640586006944493,8.387773497633813,9.703185343679438,9.192246282675672,5.101802280522859,5.45447389884133,4.993178734143986,8.445912809118859,9.263867089362948,8.657941946078262,4.725350179447425,6.282607651323286,5.544709330413171
PGFRB_771_783,5.7263788390567,6.806868756917068,6.1470608930905755,7.21935119789715,7.828825071441488,6.288887833123355,5.154722594798643,6.511081303202384,6.797110890560801,7.467144109157622,7.696508309474563,5.911420254089033,8.049334860628724,9.312283633873628,8.708530837723776,5.377988054007958,6.21239314258277,5.632926629616466,7.909836490848945,8.791347215342292,8.024041958897655,5.43068923365128,5.927610268592444,4.266432982295659
CTNB1_79_91,5.403936506045594,6.824748642951073,5.339513906193323,6.641676891715478,7.24182579625131,3.822826330820044,5.35954238668714,6.13781281628856,6.119919901067514,7.171436468359912,7.227729452965175,4.305502546974251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGFRB_768_780,6.546457698683164,7.4218266649414835,6.906436846574778,7.593443977476247,8.188518868017578,6.619147202602671,6.508691745652553,7.04480649467665,7.0394363995624865,7.723033010149793,7.919537971891721,5.924028156160247,8.465604905938017,9.784079214878252,9.112267369477284,5.9533179572146055,6.521192998150529,5.6676136808991036,8.41051135171365,9.308510759105316,8.754761475079668,6.208717484439371,6.277704094630679,5.873850333844511
DCX_67_79,7.961859174814076,8.639494296683628,8.202816882999688,8.12947743713809,8.483055223163197,7.685971873809444,8.23425257654651,8.54237487190884,8.475733430966399,8.483055223163197,8.521785602406506,7.622466287749643,7.95441581514818,9.02456473132099,8.721099188707186,6.525927030424204,6.625226370934883,6.527698295276397,8.142444265020206,8.673492424150979,8.013757190382659,6.795641501493814,7.040677427631175,7.1029908251795835
NTRK2_696_708,8.330071268195978,9.319203457550827,8.703838294602958,8.253468441554007,8.80163210855092,7.034461584147194,8.525483874210956,9.275070317277354,9.180659809449535,8.508841209008386,8.695852031866517,6.8584502405507655,8.904847600165546,10.306448661143538,9.791039990945192,6.44700522793748,6.900525085573983,6.440124813660891,8.973169370253958,9.819456108934904,9.168128075333913,6.59794712601222,6.824748642951073,6.450744396443273
DYR1A_312_324,6.506896976554125,7.205032437631516,6.628531515658556,6.405221757837403,7.10694558379882,5.040263870213727,6.398784018279991,7.123828586852858,7.281558291324866,6.9858956256713,7.004246971100186,5.653622496621386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTN11_541_551,5.641676891715478,6.451988635451736,6.201337954073774,5.814144087720243,6.254360149995084,5.072979445357106,6.181222592776699,6.461286380033825,6.4754275484165635,6.21825478616036,6.200597920694691,5.286100015751735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VGFR1_1040_1052,5.605234895747418,6.391020618160309,5.7243207858676195,5.951559644942247,6.5033007261479865,4.677221008573145,5.168411949346743,6.0994222496709165,6.426897654488905,5.842883983161298,5.729460424509337,4.90870416598045,7.071361166958723,7.966437432658253,7.604395875636018,4.932075437866779,5.834321969657873,5.435729221452626,6.332099899944654,7.675091569011798,6.939191087511829,4.346221008189306,5.0269670476002695,5.13781281628856
EGFR_1103_1115,4.148596492001801,6.1691686737495575,5.00170028898984,5.74070358835482,7.018593866575265,4.321928094887363,4.543542573341176,6.770430153366401,5.846673072774412,6.159300160905186,6.6345713514828635,3.486398666237567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD3Z_135_147,5.621913636894048,6.644944605549389,5.330071268195977,6.304125272367609,7.659019790761112,3.515253528909752,5.025296294615756,6.279106812330769,5.825708839353165,6.843832188940347,7.4310047492437645,4.111283333533745,8.266609772326012,9.61699956138552,8.882181608436467,3.4668363998590492,5.0067891656626395,3.8457267329301232,8.132196572376582,9.22881869049588,8.377005849244577,4.917737977845511,5.388423506674269,3.7437547598288456
PTN11_580_590,7.747559672032275,8.64208576093768,8.086261429627081,8.341864940420104,9.062122526702264,7.674025669413338,7.678550313966086,8.335643156021792,8.418170850068321,8.722517577832454,8.726892893949325,7.461595275236994,8.847146010015457,10.20609285299781,9.514211603119174,5.771925432520007,6.670823237374995,6.075403464478292,8.895389512628187,9.831217601079183,8.993178734143987,6.055896304756983,6.43068923365128,6.063242433991819
MPZL1_235_246_H235K_Q236K,7.911872438716113,8.558348508116582,8.058349173085267,7.83932265071624,8.395715999240625,6.441378241229646,8.037365644160484,8.53974408293792,8.670422433082685,7.994887076606347,8.11088953114536,6.354228586790673,8.607888578259194,9.937359939115096,9.471981893468692,6.116785309848739,6.096242755180959,5.388423506674269,8.538426887272694,9.459663594257396,8.792575459108704,5.604116093798452,5.941850433962319,5.17897014104532
IRS1_890_902_P890K,5.511678074685925,5.7315111640740986,4.313738697074016,6.089862667211334,6.354228586790673,4.411630897835594,4.9050747425797585,5.366157231108706,5.930291028188596,5.761927505876099,6.153193506111897,3.681470481574503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCK_387_399,5.7315111640740986,7.197633985310356,6.190197396468574,7.573004036413101,8.057532013595344,5.016913382936346,5.493666666701606,6.898701197795172,6.036951136172892,7.364175960427592,7.851395483016815,5.195407030855994,9.418568670294444,10.842854341686492,10.205124678611112,6.959017717107188,7.1539582530372465,6.6967707369497544,9.51383930432717,10.469910543448998,9.71625326400114,6.8276273170838655,7.167654827817485,6.590622355139525
JAK1_1027_1039,6.25578573809615,7.705925753879625,6.751859809465901,8.09564581908215,8.576716069244071,6.162343822457911,6.238584997342542,7.654163135578767,7.400396148340345,8.148404631500037,8.401523568468749,6.046866605037974,9.600333718849097,11.036951136172892,10.422342501285978,6.849980382323771,7.29479411848156,7.06364945756368,9.662046918761424,10.659120797426873,9.77229901028073,6.676156681678035,7.2280926235249,6.78135971352466
MET_1227_1239,6.955512838272203,7.963386875627916,7.072575045903613,8.060797878127259,8.735859330772186,6.895503835306712,7.271022496879886,7.905755955329123,7.785560421415847,8.437928691613198,8.713337876842925,6.754383327759984,9.047484064940782,10.420238318374697,9.922738658903878,6.762429051176088,7.047278274334786,6.624674776571105,9.078629167422765,10.01559914173109,9.307737817730873,6.71398624997904,6.991040457421011,6.654163135578767
YES_420_432,4.36219196510109,6.818491740556153,5.676156681678035,7.230632260867812,8.008270046397728,4.403936506045594,4.580418575576208,6.632926629616466,6.07055134653842,7.285751159495438,7.847618792271331,4.111283333533745,9.410991263579543,10.846761760317296,10.193130130246384,6.616375453352618,7.042330472831666,6.509887019159937,9.426660349604598,10.415422896612398,9.5321904965269,6.257921482440142,7.00170028898984,6.361530026552708
PGFRB_709_721,7.895503835306712,9.062937090936416,8.440438272660687,8.185903935844864,8.601595612643335,7.2864487876719375,8.146100313095777,8.815594761588969,9.021425251536686,8.359873850224702,8.474203369267261,6.960766968659337,8.110101603741347,9.552560355755174,8.805652626826603,4.817043978226038,5.907797665767849,4.9620775168562465,7.9740357237049375,8.914695386121894,8.292017701861596,5.496081219634906,5.578141234865142,5.461904104316819
PRRX2_202_214,7.183471533280261,8.213127151777382,7.391020618160309,8.0466607263304,8.718258220111046,6.960766968659337,7.1327785780487885,8.165570692521714,8.237322717993692,8.145908120323776,8.434470874193705,6.867337026885837,8.577856314346612,9.914413339818696,9.39660478118186,5.835275817653538,6.251504740768274,5.774911349503546,8.569998867855507,9.496081219634906,8.759793991008118,5.86920097422637,6.2522191230759585,6.023623604525899
NCF1_313_325,6.796621260472651,7.261119182399192,7.2482856355854,6.999149103460508,7.280157956305058,6.975117934423218,7.202447292875752,7.217889130337622,7.427214000294556,7.210924002902972,7.034876807935033,6.936526829984772,7.283656248612978,7.63320088017159,7.700439718141093,6.533586854638856,6.178218541632181,6.817526727114895,7.31681517149371,7.813418203407627,7.493666666701606,6.620807699667878,6.657941946078262,6.677752877718667
TYRO3_679_691,6.130837645372222,6.97165199872407,6.478483459410648,6.461904104316819,6.992323803724367,5.782843713354692,6.540621545736924,7.185342976065563,7.237142302181429,6.81026847748922,6.857042046157957,5.587229107693101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD3Z_117_129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.535935565032883,9.961476996708708,9.292278218016197,5.556325295266471,5.856102485694342,3.9087041659804496,8.475733430966399,9.61602860997052,8.651728663196835,4.793679985160528,5.171436468359912,4.123828586852858
ERBB2_870_882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.628393952364922,10.01323048633501,9.513615878927418,6.426264754702098,7.080641575394326,6.401362562381768,8.707359132080883,9.79017941441467,8.915146545547318,6.037780033087902,6.580987349500741,5.548203950711039
CALM_95_107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6135983686820445,8.19726306487101,7.667881416826548,3.944504887408296,4.232081477504882,4.17294635341755,6.604116093798452,7.770679474207061,6.7931891890881335,2.3806040022149704,4.9620775168562465,3.3648366863566537
ANXA1_14_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.26952368440694,10.61942408486835,9.9606030663956,6.433841288741476,7.048101260689613,6.451988635451736,9.376104907068216,10.282520233803286,9.465219848407536,6.4007183582893985,6.983316313230586,5.888628389215791
ERBB4_1277_1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.979438677517684,7.508093737336886,6.348895142487632,6.230632260867812,6.397493015920116,5.931183508910463,7.044394119358453,7.187585507668732,6.793679985160528,5.565551194274936,5.753878977102553,5.306878508014068
INSR_992_1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4815329110657505,7.733558992722957,6.94759558951958,5.249359468936717,5.694144311609613,5.718128952153351,6.01101622711294,7.231357051157303,5.974252230802349,5.036951136172892,4.935637649654074,4.375367353848823
NTRK1_489_501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.563250244758661,4.217523381814712,5.255073120131112,4.901436165516411,5.502099981142435,5.436986472112489,4.444507054082283,4.013546531837948,5.527108115255531,3.6119295483214255,4.88678938955201,5.1144298888506095
CD3Z_116_128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.232262527268675,9.760986638226251,9.093554595533336,3.7558953227010576,5.532999079099706,4.17897014104532,8.156250064545237,9.245507860976902,8.404579275065311,4.642766952244019,5.1160005967258355,2.9014361655164107
PLCG1_1246_1258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2414660667790836,6.646575691128317,6.751354575687007,6.171436468359912,5.66868432661866,5.898701197795172,6.046866605037974,6.019433374914862,5.895046490227311,5.980301275475154,5.555167898460803,5.755895322701058
LYN_391_403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.369700217369676,10.910826546600497,10.238494871149111,6.558059651365014,6.989755968503197,6.770928751968525,9.505699222196505,10.53747483081379,9.585246021414,6.600193440270457,6.8092979459753975,6.072170533061796
VGFR1_1049_1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.681470481574503,5.367476568229358,5.470524586889163,3.370111628397328,3.4420045468791134,2.9159357352115256,4.677221008573145,4.414186602739351,4.679347309681533,4.44700522793748,3.944504887408296,2.4013625623817676
ERBB3_1283_1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.403936506045594,4.623018726983232,4.8092979459753975,4.575860293613904,4.578141234865142,4.623018726983232,2.3806040022149704,5.0697410712905615,3.3055025469742514,4.875705890422993,4.187958924272574,3.226275855823676
MK14_177_187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.263601391512497,6.694669979329362,6.674558717651765,5.511678074685925,4.717094391305224,5.023623604525899,6.111283333533745,6.582692327096329,5.2522191230759585,5.055077754357215,5.207244595040496,5.339513906193323
PDCD1_221_229_FS219_220KK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.715800146093378,8.472365150661098,7.759668391822831,4.9620775168562465,5.9186382555913495,4.857042046157957,7.368794699925337,8.047484064940782,7.800777829010989,5.090661722917659,5.428162621725483,5.0697410712905615
LAT_194_206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.670823237374995,8.318350952035924,7.879409859186412,4.969047071671088,5.86920097422637,5.013546531837948,6.958142295332215,8.087662979287824,7.232081477504882,4.5200070588803865,5.122266383082575,4.0435690149373995
